Term	Type	Overlap	P.value	Adjusted.P.value	Genes
PTK7	knockdown 96h HT29 	17/300	0.00305087229815463	0.022828292925001	SRCAP;MAX;ZBTB43;ARNT;TBX6;ZNF35;GTF2F1;MYC;DPF3;HOXC4;ZNF668;ZNF710;ZNF324;RREB1;UNKL;ZNF696;ZSCAN2
PXK	knockdown 96h HCC515 	19/300	0.000481805558974282	0.02041510996398	ZNF440;PRDM9;PPP1R10;PAX3;ZNF3;POU3F1;NPAS1;NR2C1;POU6F1;MECP2;ZBTB6;CUX2;MTA1;RFX7;ZXDB;SP4;ATF7;ZNF787;ZNF324
QRFPR	knockdown 96h PC3 	19/300	0.000481805558974282	0.00734602283222713	NR2F1;GLI1;POU6F1;PHF8;MECP2;ZNF629;POLR2A;ZNF408;ZNF529;ZNF280B;TLX1;ZNF407;ZNF778;TCF4;LMX1B;ZNF236;ZNF354A;UNKL;ZSCAN2
RAF1	knockdown 96h HCC515 	17/300	0.00305087229815463	0.0473079942743638	ZNF384;KLF12;ZNF460;ZBTB48;TCF20;BRCA1;ASH1L;ZNF3;NRF1;AFF3;RELA;NPAS2;ZNF609;NCOR1;DVL1;ZC3H13;ZNF343
RAF1	knockdown 96h HEPG2 	20/300	0.000176595397608658	0.00417865992783084	RBPJL;ZNF571;PRDM9;BAZ2A;TBX6;IKZF2;ZNF35;ZNF79;POU2F2;CHD2;ELK1;ZBTB3;NKRF;ZNF639;ZNF280B;SNAPC4;ZSCAN12;ATF7;RREB1;TAF1
RARA	knockdown 96h A375 	17/300	0.00305087229815463	0.022828292925001	ZNF771;ZNF484;GMEB2;ZNF460;PRDM9;RFX3;PAX3;BAZ2A;TCF20;PRDM10;AFF4;IKZF4;POLR2A;ZNF280B;ZNF710;ZNF654;RREB1
RARA	knockdown 96h A549 	19/300	0.000481805558974282	0.00734602283222713	ZNF771;ZNF384;ZNF263;ZNF592;SRF;PAX3;ARNT;PRDM2;MLLT1;RFX1;PML;PHF8;ZFP36L1;SNAPC4;DPF3;ZKSCAN5;E2F3;RREB1;RBM10
RARA	knockdown 96h HA1E 	24/300	1.94160610597291e-06	0.000294800527090221	ZNF771;MLXIP;ZNF550;ZNF384;SPI1;ZNF460;SETDB1;FOXG1;ZC3H3;PAX3;MLLT1;ZNF3;AFF4;TBX19;PHF21A;ZNF16;ZFP36L1;SIX5;ZXDB;ZNF668;ZKSCAN5;ZNF654;ZNF696;ZNF343
RARA	knockdown 96h HEPG2 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;ZNF484;ZNF384;ZNF142;SMAD4;ZC3H4;PRDM13;ZNF8;ZNF79;ETV3;NR2C2;AFF4;FOSL2;ZNF7;SIX5;NFRKB
RARA	knockdown 96h HT29 	20/300	0.000176595397608658	0.0126179142918814	MBD3;SRCAP;ZNF282;MINK1;FOXJ2;WIZ;PRDM2;BRCA1;IKZF2;OVOL1;ZNF7;E2F1;DPF3;HIVEP3;WHSC1;E2F4;MTA2;CLOCK;SLC2A4RG;TAF1
RARG	knockdown 96h HA1E 	17/300	0.00305087229815463	0.022828292925001	ZNF512B;SETDB1;PPP1R10;AKAP8L;ZNF34;ZNF8;ZNF79;POU2F2;RUNX1;NR2F6;YY2;ZNF280B;TLX1;SNAI1;ZNF768;LMX1B;NFRKB
RARG	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	MBD3;ZNF484;ASH1L;ZNF3;TBX6;HIF1A;ESR2;ELK4;ZNF280B;TBX21;SNAPC4;DVL2;UBTF;HOXC4;ATF7;WHSC1;ZNF654;ZNF696
RET	knockdown 96h HA1E 	30/300	5.97246611115031e-10	5.44091662725793e-07	ZNF177;PRDM8;GMEB2;BAZ2A;NRF1;ZNF8;NR3C1;AFF3;PHF21A;IKZF5;ZNF7;ZBTB40;YY1;YY2;ZNF408;ZNF304;ZKSCAN5;ZNF787;ZKSCAN4;ZNF764;ZFP37;ZNF180;RFX1;POU6F1;HIC2;ZFP64;ZNF778;MAFK;ZNF576;ZNF696
RIOK2	knockdown 96h HA1E 	20/300	0.000176595397608658	0.0126179142918814	KLF12;CIZ1;BAZ2A;ARID3A;NRF1;TBX6;IKZF4;RNF2;ZNF16;POU6F1;NHLH2;SP2;ZNF639;ZNF74;ZFP64;DVL2;ZNF646;ZKSCAN5;ZNF444;ZNF696
RIOK2	knockdown 96h HEPG2 	17/300	0.00305087229815463	0.022828292925001	GCM1;ZNF460;TIPARP;PPP1R10;TSC22D2;ZBTB1;PRDM13;RFX1;ZNF3;ZNF79;NR2C1;ZBTB3;ZNF639;ATF7;PKNOX1;RREB1;ZNF574
RIOK2	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF484;SMAD4;PRDM9;RFX3;PRDM13;HOXD13;TBX6;ETV3;FOXP3;POU6F1;HOXB9;TLX1;ZFP64;E2F1;ZSCAN12;TUT1;ZFP37;MNX1
RIOK3	knockdown 96h A549 	19/300	0.000481805558974282	0.00734602283222713	ZNF184;RFX3;BAZ2A;HOXC13;TBX6;ZNF8;NR2C2;NR2F6;THAP3;GON4L;ZNF280B;ZFP64;SNAPC4;REL;ZSCAN12;ZNF668;ZBED4;ZNF696;ZNF574
RIOK3	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0132801182804022	ZNF287;ZNF440;ZNF460;POU2F1;RFX3;PRDM2;SOX12;RFX1;IKZF2;ETV3;ZBTB3;ZNF16;GON4L;ZXDB;SP4;SNAPC4;RREB1;ZBED4
RIOK3	knockdown 96h HT29 	17/300	0.00305087229815463	0.022828292925001	ZNF274;RFX3;RFX1;ZNF3;ZFX;PHF21A;ZNF16;NR2F6;GON4L;ZNF408;ZFP64;SNAPC4;MAFK;LMX1B;PKNOX1;RREB1;ZNF576
RIOK3	knockdown 96h PC3 	39/300	2.64604515080659e-16	9.64218852953922e-13	ZNF274;GMEB2;WIZ;BAZ2A;PRDM2;ZNF3;IKZF2;IKZF4;PHF21A;AFF1;ZNF629;POLR2A;ZNF506;SNAPC4;E2F1;PLAGL2;ZNF668;E2F3;ZNF688;PKNOX1;ZNF444;ESRRA;MLXIP;KLF12;ZFHX2;TFEB;ZNF10;PAX5;POU2F2;FOXP3;NCOR2;GON4L;SP2;TLX1;ZFP64;REL;TUT1;ZSCAN2;ZNF574
RIPK1	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;ZFHX2;RFX3;RFX1;ZNF79;NR2C2;GON4L;SP2;TAL1;DDIT3;MYB;ZNF778;ZNF688;NFRKB;TP63;ZNF343
RIPK1	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0696311065746564	ZNF771;RBPJL;GMEB1;ZNF250;NFATC1;OVOL1;ZNF35;ZNF79;CENPB;NCOR2;CUX1;ZNF507;SP4;E2F1;TUT1;ZNF136
RIPK1	knockdown 96h HT29 	19/300	0.000481805558974282	0.00734602283222713	ESRRA;ZNF550;ZNF384;ZNF460;POU2F1;SRCAP;PBX2;PRDM13;IKZF2;ZNF79;KLF7;LARP1;GON4L;ZC3H7A;DPF3;ZNF778;ATF7;ZNF212;ZNF343
RIPK2	knockdown 96h HT29 	21/300	6.14902793400398e-05	0.00213400550395338	PRDM8;ZNF771;ZNF440;GCM1;CPSF4;ZSCAN5A;ZNF460;PRDM4;NFYC;PAX3;ZNF3;NRF1;ZNF79;POU3F1;RUNX1;RELB;NKRF;ZXDB;ZNF407;ZNF668;MAFK
RIPK2	knockdown 96h MCF7 	19/300	0.000481805558974282	0.00734602283222713	ESRRA;ZNF484;ZNF460;ZFHX2;SETDB1;ONECUT1;BAZ2A;IKZF2;ZNF79;ETV3;NR2C2;ELK1;NR2F6;PHF8;NHLH2;ZBTB6;REL;ATF7;E2F4
RIPK3	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;ZNF440;ZCCHC6;SETDB1;RFX3;TBX6;KLF4;BACH2;RNF2;SP2;ZXDB;DDIT3;MYB;ZNF688;ZNF696;ZNF343
RIPK3	knockdown 96h HCC515 	19/300	0.000481805558974282	0.02041510996398	ZNF771;ZNF550;GMEB1;ZNF460;ZNF250;TIPARP;RFX3;NFATC1;ASH1L;OVOL1;ZNF79;NR2F6;CUX1;SP4;E2F1;ZNF654;RREB1;ZNF136;ZNF532
RIPK3	knockdown 96h HT29 	19/300	0.000481805558974282	0.00734602283222713	ESRRA;SF3A2;POU2F1;SRCAP;MAX;PLAG1;AKAP8L;CEBPG;PRDM13;NFATC1;ZNF79;AFF4;NR2F6;POU6F1;ZC3H7A;ZNF205;LMX1B;ZNF343;RBM6
RIPK4	knockdown 96h HT29 	16/300	0.00705100941988151	0.0696311065746564	ZNF771;ATF2;ZNF142;PRDM9;ZNF184;MYNN;ZNF180;PAX3;PRDM13;HOXD13;TBX3;NR2F6;ZBTB6;ZNF606;ZNF324;ZNF202
ROCK2	knockdown 96h HA1E 	17/300	0.00305087229815463	0.022828292925001	ESRRA;ZNF460;ZNF250;CHD9;RFX3;PRDM2;MLLT1;ASH1L;PRDM10;TBX19;MECP2;THAP3;YY2;E2F1;ATF7;ZNF444;ZNF343
ROS1	knockdown 96h HA1E 	22/300	2.03766961464802e-05	0.00107612580808368	ZNF274;JUND;GMEB2;ZNF460;PPP1R10;CXXC1;ZNF10;ARID3A;RFX1;NRF1;OVOL1;ZBTB40;ELK4;NCOR2;ZBTB6;POLR2A;PLAGL2;E2F4;ZNF324;ZNF764;ZNF576;ZNF444
ROS1	knockdown 96h HCC515 	21/300	6.14902793400398e-05	0.007726571652245	PRDM8;ZNF771;ZBTB39;DOT1L;RFX3;RFX1;NRF1;TBX6;ZNF35;ZNF79;GPATCH8;IKZF4;AFF1;POU6F1;ZFP36L1;ZNF639;TLX1;ZFP64;UBTF;ZC3H13;TAF1
RPS6KA1	knockdown 96h HA1E 	17/300	0.00305087229815463	0.022828292925001	PRDM8;CREBZF;ZBTB17;ZNF460;TFEB;WIZ;PRDM2;RFX1;NR2C2;AFF4;ZNF16;SIX5;MYB;ZXDC;ZNF768;ZNF205;ZKSCAN5
RPS6KA1	knockdown 96h HT29 	20/300	0.000176595397608658	0.00417865992783084	MYNN;ZBTB43;ARNT;TBX6;POU2F2;ETV3;IKZF4;POU6F1;THAP3;HOXB9;ZZZ3;SIX5;DPF3;HOXC4;ZNF205;E4F1;ZNF710;ZNF787;RREB1;ZSCAN2
RPS6KA1	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0376743083959651	ZBTB17;ONECUT1;RFX1;ASH1L;ZNF35;IKZF4;FOSL2;THAP4;THAP3;HOXB9;GON4L;ZNF280B;ZXDC;MAFK;RREB1;GABPA
RPS6KA2	knockdown 96h A375 	16/300	0.00705100941988151	0.0376743083959651	ZNF133;TRMT1;ZNF12;ZNF8;ZNF79;TERF2;GLI2;MECP2;MTA1;MYC;SP4;ZSCAN12;ZNF304;RREB1;ZNF576;ZNF696
RPS6KA2	knockdown 96h A549 	17/300	0.00305087229815463	0.022828292925001	ZNF177;CPSF4;EGR4;ZNF140;ZBTB10;ARNT;FOS;TBX6;ZNF79;PRDM10;NR2C1;AFF1;RNF2;ARNTL;MYB;ZNF688;ZNF696
RPS6KA2	knockdown 96h HA1E 	20/300	0.000176595397608658	0.00417865992783084	ZNF177;BCL11B;PPP1R10;ZNF180;RFX3;BAZ2A;AFF3;PHF21A;LARP1;YY2;SNAPC4;ZNF778;ZNF304;E2F3;ZNF787;ZNF654;ZNF764;ZBED4;ZNF200;ANAPC2
RPS6KA2	knockdown 96h MCF7 	20/300	0.000176595397608658	0.00417865992783084	GMEB1;KLF12;ZFHX2;TIPARP;FOXH1;ZNF76;ARNT;FOXP3;NR2C1;GPATCH8;PHF21A;IKZF5;ZNF16;SSH1;HOXB9;ZNF280B;SP4;E2F3;ZNF500;ZNF576
RPS6KA2	knockdown 96h PC3 	16/300	0.00705100941988151	0.0696311065746564	ATF2;ZBTB24;MYNN;NR2F1;ZNF180;ZNF3;GLI1;IKZF4;POU6F1;EWSR1;TAL1;ZNF507;PLAGL2;ATF7;LMX1B;ZNF202
RPS6KA3	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	ESRRA;ARNT2;ONECUT1;ZNF76;BAZ2A;ARID3A;IKZF2;ZNF79;FOXP3;IKZF4;ESR2;POU6F1;RELB;ZBTB6;ZNF639;RREB1;ZNF696
RPS6KA3	knockdown 96h HEPG2 	16/300	0.00705100941988151	0.0696311065746564	ZNF177;CREBZF;ZNF274;PBRM1;GMEB2;ZNF282;BAZ2A;NRF1;ZNF79;POU2F2;ZXDB;TLX1;TUT1;NFRKB;E2F6;ZNF200
RPS6KA3	knockdown 96h MCF7 	17/300	0.00305087229815463	0.0473079942743638	GMEB2;ZC3H4;ONECUT1;IKZF2;ZNF79;HIF1A;NR2F6;CREB1;SP1;ZNF408;EP400;E2F1;ZNF668;MAFK;ZNF236;NFRKB;TAF1
RPS6KA4	human kinase ARCHS4 coexpression	21/299	5.86123178468872e-05	0.000697336294383478	MBD3;ESRRA;CIZ1;MINK1;MAZ;CENPB;RELA;KLF16;GATAD2A;NCOR2;HSF1;DVL1;ERF;ZNF316;MAFK;ZNF787;CIC;MTA2;ZNF598;SLC2A4RG;ANAPC2
RPS6KA5	knockdown 96h A375 	19/300	0.000481805558974282	0.02041510996398	ZBTB39;ZNF384;ZNF142;JUND;MAX;ZBTB1;FOXJ2;PRDM2;ZBTB5;ZNF35;ELF1;TBX21;ZKSCAN3;ADNP2;ZSCAN12;ZNF764;GABPA;ATF4;TAF1
RPS6KA5	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	ZNF177;ZNF484;ZNF142;TIPARP;ARNT;GLI1;RLF;IKZF4;NR2F6;POU6F1;ZFP36L1;ZNF606;ID1;BHLHE40;E2F1;ZNF557;GABPA
RPS6KB1	knockdown 96h A375 	19/300	0.000481805558974282	0.02041510996398	ATF2;ZNF550;KLF12;ZNF460;ZNF250;RFX3;IKZF2;ZNF79;POU3F1;ETV3;ESR2;PML;NR2F6;GLI2;YY2;ZNF507;PKNOX1;CLOCK;TAF1
RPS6KB1	knockdown 96h HA1E 	19/300	0.000481805558974282	0.02041510996398	ZNF384;GMEB1;KLF12;SETDB1;NFYC;MYNN;TRMT1;ZBTB5;ZNF79;POU3F1;HIF1A;IKZF4;RUNX1;FOSL2;POU6F1;ZBTB40;ZNF408;SNAI1;LMX1B
RPS6KB1	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0376743083959651	ZNF142;KLF12;SRCAP;NRF1;PRDM10;TBX19;GPATCH8;YY2;GON4L;SP1;ZXDB;SP4;ZNF668;ZKSCAN5;MAFK;ZSCAN2
RPS6KB1	knockdown 96h HEPG2 	16/300	0.00705100941988151	0.0696311065746564	ZNF384;GMEB1;PRDM9;SETDB1;RFX3;PAX3;ZNF79;POU3F1;FOXP3;NR2F6;ELK4;YY2;EWSR1;E2F4;RREB1;TP63
RPS6KB1	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF484;ZNF384;ZNF142;PRDM9;EGR4;TSC22D2;RFX1;BRCA1;ZNF79;ETV3;ZFX;NPAS1;NR2F6;ELK4;MECP2;EWSR1;TLX1;E4F1
RPS6KB2	human kinase ARCHS4 coexpression	18/299	0.00120050329944874	0.00928389218240357	MBD3;ESRRA;SF3A2;MAZ;KLF16;HSF1;SNAPC4;ZNF768;ZC3H18;E4F1;ZNF787;E2F4;MTA2;DUS3L;ZNF598;ZNF444;SLC2A4RG;ANAPC2
RPS6KB2	knockdown 96h A375 	16/300	0.00705100941988151	0.0376743083959651	JUND;ZFHX2;ZNF292;ARNT;TRMT1;ZNF79;PRDM10;ZNF16;ZNF7;YY2;ZNF506;DPF3;ZNF778;ZNF576;ZNF696;ZNF574
RXFP1	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0376743083959651	ZNF142;CIZ1;ONECUT1;ZNF34;ZNF3;NRF1;ZNF16;GLI2;NCOR2;THAP3;NHLH2;HOXC4;TCF4;RREB1;ZNF576;ZNF696
RXFP1	knockdown 96h HT29 	19/300	0.000481805558974282	0.00734602283222713	ZBTB17;ZNF263;MAX;CEBPG;MYNN;ZBTB43;ARNT;TBX6;POU2F2;TERF2;ZNF606;HIVEP1;DPF3;HOXC4;ZNF205;ZNF710;PKNOX1;RREB1;ZSCAN2
RXFP4	knockdown 96h A549 	19/300	0.000481805558974282	0.02041510996398	ZNF484;ZNF142;ZNF282;STAT3;HOXC13;ZNF3;IKZF2;ARNTL;NR5A2;ZNF629;POLR2A;ZNF639;SP4;ZFP64;HIVEP1;ZNF669;ZSCAN12;ATF7;PKNOX1
RXFP4	knockdown 96h PC3 	16/300	0.00705100941988151	0.0376743083959651	NFAT5;ZFHX2;FOXJ3;RFX3;ARNT;HOXC13;IKZF2;AFF3;FOXP3;MECP2;POLR2A;ZNF280B;ZNF74;CLOCK;MET;ZBED4
RXRA	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	ESRRA;PRDM9;ONECUT1;RFX3;BAZ2A;TBX6;IKZF2;ETV3;FOXP3;ZBTB40;NHLH2;MYC;SP4;PLAGL2;ZNF778;RREB1
RXRA	knockdown 96h HA1E 	17/300	0.00305087229815463	0.022828292925001	PRDM8;GMEB2;ZFHX2;ZNF3;NRF1;ZNF79;IKZF4;ZBTB40;MECP2;NHLH2;HIC2;DPF3;ZKSCAN5;ZNF324;ZNF500;TP63;ZNF343
RXRA	knockdown 96h HCC515 	19/300	0.000481805558974282	0.00734602283222713	PRDM8;ZNF484;ZNF550;ZNF274;ZNF460;FOXH1;AKAP8L;WIZ;RFX1;ZNF3;ZNF79;LARP1;YY2;MYC;ZNF778;ZKSCAN5;ZC3H13;TP63;ZNF134
RXRA	knockdown 96h HEPG2 	19/300	0.000481805558974282	0.00734602283222713	RBPJL;ZNF384;SETDB1;CHD9;ONECUT1;BAZ2A;PRDM13;ZNF3;ZNF79;PRDM10;ELK4;MECP2;ELF2;SP2;ZNF280B;TBX21;IRF2;HIVEP1;ZNF574
RXRG	knockdown 96h A375 	19/300	0.000481805558974282	0.00734602283222713	ZNF550;ZNF571;DLX2;ONECUT1;ZNF79;RELA;AFF1;POU6F1;SP2;MYC;DDIT3;SNAPC4;ZKSCAN5;ZNF423;ZNF764;MTA2;RREB1;ZNF202;ZNF343
RXRG	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	PRDM8;ZNF484;ZBTB24;MYNN;BAZ2A;NRF1;POU3F1;AFF1;THAP1;POU6F1;THAP4;YY2;POLR2A;DPF3;ADNP2;ZNF646;SLC2A4RG
RXRG	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0696311065746564	MBD3;CIZ1;ZNF592;MAX;FOXH1;ZBTB32;BAZ2A;BRCA1;IKZF2;FOXP3;ZZZ3;ELF2;ZNF318;MAFK;CIC;MSC
RXRG	knockdown 96h PC3 	19/300	0.000481805558974282	0.00734602283222713	RBPJL;GMEB2;CHD9;FOXG1;ARID3A;RFX1;TBX6;IKZF2;CHD2;PRDM10;NPAS2;SMAD7;ELF2;ZXDB;ZNF280B;E4F1;ZNF500;TP63;ANAPC2
RYK	knockdown 96h A549 	17/300	0.00305087229815463	0.022828292925001	PRDM8;ZNF512B;RBPJL;ZNF550;ARNT;ZNF3;GLI1;ZNF79;POU3F1;MECP2;ZBTB6;ZNF408;ZNF557;ZKSCAN4;ZNF444;ZNF134;ZNF343
RYK	knockdown 96h HA1E 	19/300	0.000481805558974282	0.00734602283222713	CPSF4;PBRM1;GMEB2;PRDM13;TCF20;HOXD13;ZNF79;PRDM10;HIC2;ZBTB6;ZFP64;SNAPC4;REL;ZNF778;ZKSCAN5;ZKSCAN4;ZNF444;ZNF343;ZNF200
RYK	knockdown 96h PC3 	16/300	0.00705100941988151	0.0696311065746564	ZNF287;ZNF142;PRDM9;ZNF250;CXXC1;ZNF79;ZNF16;THAP3;SP1;ZNF639;ZNF280B;SP4;ZNF407;ZSCAN12;PKNOX1;TAF1
SCN9A	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;MBD3;ZNF551;EGR4;ZNF140;ONECUT1;MLLT1;ZNF35;PRDM10;AFF4;ARNTL;MYB;ZNF74;ZNF688;RREB1;ZNF696
SCN9A	knockdown 96h HT29 	16/300	0.00705100941988151	0.0376743083959651	ZSCAN5A;MAX;RFX1;OVOL1;CHD2;FOXP3;ESR2;FOSL2;ZNF507;MYC;ZNF646;ZKSCAN5;E4F1;E2F6;RBM10;ZSCAN2
SCN9A	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0132801182804022	ZNF274;KLF12;PRDM4;AKAP8L;ZNF76;ARNT;TRMT1;YBX1;CHD2;AFF3;FOXP3;NR2C1;PHF21A;DDIT3;SP4;E2F3;LMX1B;ZNF500
SCN9A	knockdown 96h PC3 	18/300	0.00124637773103665	0.0132801182804022	GCM1;NFYC;ONECUT1;GLI1;ARNTL2;POU6F1;PHF8;SSH1;MECP2;GON4L;ZNF629;POLR2A;TLX1;SP4;ZNF407;TCF4;ZNF354A;UNKL
SCNN1A	knockdown 96h A549 	23/300	6.43711449534642e-06	0.000509931417848747	RBPJL;SRF;ONECUT1;ZNF34;ZNF3;TBX6;ZNF79;PRDM10;RNF2;ZBTB40;GON4L;ZNF74;SNAPC4;ZNF778;E2F3;ZNF623;ZKSCAN4;PKNOX1;ZNF500;CCDC71;ZBED4;ZNF696;TAF1
SCNN1A	knockdown 96h HA1E 	26/300	1.54649512381221e-07	7.04428528896462e-05	ZNF550;ZNF274;PPP1R10;ZNF292;ZBTB43;PRDM13;ZNF3;GLI1;ZNF8;NHLH2;MYB;DPF3;ZNF304;ZKSCAN5;ZKSCAN4;ZNF324;NFRKB;MLXIP;CPSF4;ZFHX2;TFEB;TBX6;ZNF79;TERF2;SP2;ZNF778
SCNN1A	knockdown 96h HEPG2 	30/300	5.97246611115031e-10	5.44091662725793e-07	ZNF133;RBPJL;GMEB2;ONECUT1;ZBTB48;BAZ2A;NRF1;ELK1;PRDM10;ZBTB3;RNF2;PHF8;ELK4;MECP2;YY2;E2F1;ZKSCAN4;ZNF324;ZNF500;RREB1;CCDC71;CPSF4;ZNF460;PAX3;ZNF79;POU6F1;SP2;ATF7;ZSCAN2;ZNF574
SCNN1A	knockdown 96h HT29 	19/300	0.000481805558974282	0.00734602283222713	ZNF133;ESRRA;RBPJL;ZNF384;PRDM9;ZFHX2;TIPARP;AKAP8L;TBX6;ZNF8;PRDM10;NR2C1;RNF2;THAP3;ZNF318;ZNF668;ZKSCAN5;RREB1;ZBED4
SCNN1A	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0132801182804022	RBPJL;ZNF460;PRDM9;TSC22D2;ZNF10;ZNF3;TBX6;NR2C2;PRDM10;RLF;AFF4;POLR2A;ZNF280B;PKNOX1;CLOCK;RREB1;HMX1;TAF1
SCYL1	human kinase ARCHS4 coexpression	22/299	1.93544557710812e-05	0.000249457429938379	ESRRA;ZNF512B;CIZ1;MINK1;MAZ;WIZ;ELK1;CENPB;RELA;KLF16;NCOR2;HSF1;DVL1;ERF;ZNF768;MAFK;ZNF777;CIC;ZNF598;CCDC71;SLC2A4RG;ANAPC2
SCYL3	knockdown 96h A549 	20/300	0.000176595397608658	0.00417865992783084	ZBTB17;ZNF460;TRMT1;MLLT1;RFX1;AFF3;PRDM10;MECP2;GON4L;TAL1;ATXN7;SP1;ZNF668;E2F3;PKNOX1;RREB1;ZNF444;ZSCAN2;ZNF343;TAF1
SCYL3	knockdown 96h HA1E 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;ESRRA;ZNF384;ZNF460;PAX3;PRDM2;ZNF3;ZNF79;PRDM10;POU6F1;PHF8;EP400;DVL2;RREB1;ZNF444;ZBED4
SCYL3	knockdown 96h HEPG2 	23/300	6.43711449534642e-06	0.000509931417848747	RBPJL;ZBTB39;ZNF460;SRF;ARNT;BAZ2A;RFX1;ZNF34;ZNF3;GTF2F1;NR2C2;ZBTB3;POU6F1;PHF8;SP2;ZNF408;ZNF507;ZNF280B;ZKSCAN4;PKNOX1;ZNF764;NFRKB;RREB1
SCYL3	knockdown 96h HT29 	16/300	0.00705100941988151	0.0696311065746564	ZNF142;PRDM9;FOXH1;NRF1;TBX6;ZNF35;IKZF4;RNF2;ZNF639;NHLH1;ZNF280B;SP4;DPF3;ATF7;ZNF710;ZNF696
SGK1	human kinase ARCHS4 coexpression	19/299	0.000462475530545868	0.00412670473410159	JUN;TIPARP;ETV3;KLF4;BACH1;NFKB1;FOSL2;SMAD7;NR4A2;KLF6;NR4A3;MYC;ZXDB;BHLHE40;SNAI1;FOSB;MAFK;ATF3;ZNF267
SGK1	knockdown 96h HT29 	16/300	0.00705100941988151	0.0696311065746564	KLF12;TIPARP;TSC22D2;BRCA1;HOXC13;ASH1L;IKZF2;FOXP3;ELK4;SP1;ZNF639;ZNF280B;E2F1;ATF7;RREB1;TAF1
SIK1	human kinase ARCHS4 coexpression	28/299	9.67287942808241e-09	2.99214403642016e-07	ZNF331;CREBZF;HOXC13;ZXDA;MYC;ZXDB;BRD9;MTA2;RREB1;KLF11;JUN;JUND;BRPF1;TIPARP;MINK1;ETV3;KLF4;FOSL2;NR4A2;KLF6;NR4A3;MAFG;ID1;BHLHE40;FOSB;MAFK;ATF3;ANAPC2
SIK1	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	EGR4;NFYC;MYNN;ZNF76;ARNT;BRCA1;TBX6;ZBTB5;ZNF35;ZNF79;PHF8;ZNF7;ZFP64;ZKSCAN3;PKNOX1;NFRKB;ZNF200
SIK1	knockdown 96h HA1E 	16/300	0.00705100941988151	0.0376743083959651	ESRRA;SPI1;ZNF180;NRF1;ZNF8;POU2F2;GON4L;SIX5;TBX21;ZFP64;DPF3;TUT1;ZNF668;CLOCK;ZNF444;ZNF696
SIK1	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;ZNF771;ZNF142;JUND;PRDM9;POU2F1;PPP1R10;PAX3;BAZ2A;MLLT1;ZNF3;CHD2;NR2C2;ZBTB40;SP2;ZNF500
SIK3	knockdown 96h A375 	19/300	0.000481805558974282	0.00734602283222713	NFAT5;ZCCHC6;BAZ2A;ARID3A;ZNF3;ZNF79;AFF3;ETV3;CENPB;THAP3;NCOR1;GON4L;MYC;ZNF506;ZNF654;RREB1;ZNF202;ZNF696;ANAPC2
SIK3	knockdown 96h PC3 	16/300	0.00705100941988151	0.0376743083959651	CREBZF;MLXIP;ZNF550;ZSCAN5A;FOXJ2;PRDM13;TCF20;RFX1;POU2F2;RELA;NPAS2;NFKB1;SP2;ZKSCAN5;MSC;CREB5
SLK	knockdown 96h A549 	21/300	6.14902793400398e-05	0.007726571652245	MBD3;ESRRA;ZSCAN5A;DLX2;FOXH1;NRF1;ZBTB5;ZNF8;NPAS1;IKZF4;NR2F6;ZNF280B;TLX1;E2F1;ADNP2;ZSCAN12;LMX1B;PKNOX1;CIC;ZNF236;MNX1
SLK	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	GMEB1;ZSCAN5A;ZNF76;SOX12;CTCF;NR2C2;FOXP3;NPAS1;IKZF4;PHF8;SP2;SIX5;ZNF507;TLX1;ZNF646;CIC;ZNF444
SLK	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0132801182804022	RBPJL;ZNF142;SMAD4;BAZ2A;TCF20;ZNF79;GTF2F1;ELK1;PML;ZNF629;SP4;SNAI1;ZNF668;ZKSCAN5;ZNF324;ZNF764;CLOCK;ZNF576
