	Term	Type	Overlap	P.value	Adjusted.P.value	Genes
88	CDK4	knockdown 96h A375 	18/300	0.00124637773103665	0.0296849702738402	MBD3;ZNF384;ZNF282;ZC3H3;ZBTB32;FOXJ2;BAZ2A;RFX1;ASH1L;NRF1;IKZF4;YY2;ZNF507;ZNF280B;E2F1;ATF7;ZNF324;ZNF576
89	GPER	knockdown 96h A375 	18/300	0.00124637773103665	0.0296849702738402	ZNF384;GMEB1;SMAD4;ZNF592;BRPF1;SETDB1;TFEB;ARNT;HOXC13;NRF1;POU3F1;NR2C2;IKZF4;PHF8;ELK4;ZXDB;DPF3;ATF7
90	GSK3B	knockdown 96h A375 	18/300	0.00124637773103665	0.0296849702738402	GMEB1;PBRM1;FOXJ3;PAX3;ARNT;ZNF34;CTCF;NRF1;NR2C2;NPAS1;NR2F6;KAT2B;HOXB9;ZBTB6;YY2;ZNF639;ZNF507;ZNF764
91	MAP3K5	knockdown 96h A375 	18/300	0.00124637773103665	0.0296849702738402	ZNF287;GCM1;GMEB1;RFX3;GTF2F1;POU3F1;ZBTB3;RUNX1;POU6F1;SSH1;ZNF609;GON4L;RFX7;ZKSCAN5;MAFK;RREB1;E2F6;RCOR1
92	TGFBR2	knockdown 96h A375 	18/300	0.00124637773103665	0.0296849702738402	ARNT2;KLF12;CIZ1;ZNF460;SRCAP;PBX2;BAZ2A;TBX6;IKZF2;POU3F1;HIF1A;FOXP3;YY1;POGZ;DPF2;DPF3;ZNF710;RREB1
93	MAP3K4	knockdown 96h A549 	18/300	0.00124637773103665	0.0296849702738402	ZNF287;MYNN;ZNF76;BRCA1;NRF1;THAP1;POU6F1;ELK4;YY1;SP2;EWSR1;ZNF639;ZNF280B;E2F1;MAFK;LMX1B;MTA2;CLOCK
94	NR1D2	knockdown 96h A549 	18/300	0.00124637773103665	0.0296849702738402	GMEB1;KLF12;GMEB2;TFEB;ZFX;NR2F6;PHF8;ARNTL;ELF2;ZSCAN12;ATF7;HIVEP3;E4F1;LMX1B;PKNOX1;ZNF236;ZNF764;ZFP37
95	OXSR1	knockdown 96h A549 	18/300	0.00124637773103665	0.0296849702738402	ZNF550;GMEB1;ZNF592;BAZ2A;TCF20;TBX6;IKZF2;AFF3;FOSL2;ELK4;NCOR2;ZNF639;ZNF280B;SP4;EP400;ZKSCAN3;DPF3;RREB1
96	P2RY2	knockdown 96h A549 	18/300	0.00124637773103665	0.0296849702738402	ZNF287;SMAD4;SRCAP;ONECUT1;HOXD13;HOXC13;TBX6;IKZF2;GLI1;FOXP3;PML;PHF8;ZNF507;DPF3;ZNF764;ZNF444;MNX1;TP63
97	STK3	knockdown 96h A549 	18/300	0.00124637773103665	0.0296849702738402	ZNF287;ZNF384;ZNF142;PBRM1;ZBTB25;ZBTB1;TCF20;BRCA1;NRF1;ZNF35;ELK1;ZFX;ZNF639;ZFP64;DVL2;E2F1;ZNF236;SLC2A4RG
98	TTK	knockdown 96h A549 	18/300	0.00124637773103665	0.0296849702738402	ZNF384;GMEB1;HOXD13;BRCA1;NRF1;ZBTB5;ZNF8;ZFX;IKZF4;ELK4;ZFP64;E2F1;ZSCAN12;LMX1B;CIC;MTA2;ZFP37;MNX1
99	CDK8	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	GMEB1;GMEB2;SETDB1;SATB2;ONECUT1;WIZ;TRMT1;PAX5;TBX6;POU6F1;ZBTB6;ZNF639;NHLH1;ZNF280B;ZSCAN12;HIVEP3;PKNOX1;CBLL1
100	LGR6	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	MBD3;ESRRA;NFAT5;JUN;SMAD4;GMEB2;SF3A2;MAZ;NR2F2;ZNF3;GTF2F1;ZFHX4;CENPB;RNF2;FOSL2;MYC;ZNF148;ZNF324
101	MAPK1	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	MBD3;KLF12;ZFHX2;SRCAP;SRF;UBP1;FOXP3;IKZF4;PHF8;MTA1;ZNF768;DPF3;ZNF710;PKNOX1;CIC;ZNF444;ZSCAN2;HMX1
102	PIM1	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	ESRRA;ZNF771;SRCAP;MAX;TFEB;ZBTB5;POU2F2;BACH1;IKZF4;RELA;POU6F1;ZNF609;SP2;MYC;ZNF669;MAFK;LMX1B;ZSCAN2
103	STK11	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	KLF12;GMEB2;PAX3;BRCA1;NRF1;TBX6;POU2F2;YY2;SP2;SIX5;ZNF639;E2F1;ZSCAN12;ZNF710;PKNOX1;NFRKB;HOXB6;ZSCAN2
104	STK38	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	ZNF287;GMEB1;ZNF571;AKAP8L;RFX3;ZNF35;ZNF79;RUNX1;EWSR1;ZNF639;ZNF280B;ERF;DVL2;ADNP2;ZSCAN12;MTA2;ZNF134;TAF1
105	SYK	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	ZNF460;SRF;PAX3;HOXC13;NRF1;TBX6;IKZF2;IKZF4;PHF8;YY2;POLR2A;ZNF639;TLX1;SP4;DPF3;ZSCAN12;ATF7;ZNF444
106	ESR1	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0296849702738402	ZBTB17;ZBTB32;TRMT1;MLLT1;POU2F2;ETV3;HIF1A;NPAS1;CENPB;IKZF5;NCOR2;ZBTB6;EWSR1;TLX1;ZNF668;HIVEP3;ZNF787;ZNF576
107	IRAK1	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0296849702738402	ZNF550;KLF12;ZFHX2;FOXJ2;RFX3;BRCA1;NRF1;IKZF2;ZNF79;POU2F2;PRDM10;POU6F1;ZNF639;HSF2;HIVEP3;ZNF576;TP63;ZNF343
108	KCNMA1	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0296849702738402	CREBZF;KLF12;ZFHX2;MAX;SRF;AKAP8L;BAZ2A;NFATC1;NRF1;POU2F2;AFF3;FOXP3;NCOR2;KAT5;SNAPC4;ZNF768;TUT1;ZNF148
109	LCK	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0296849702738402	ZNF133;GCM1;JUN;GMEB1;TFEB;ZBTB32;FOXJ2;TBX6;POU3F1;FOXP3;THAP4;THAP3;SIX5;DDIT3;ZNF304;ZNF688;UNKL;ZNF574
110	OXGR1	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0296849702738402	MLXIP;ZNF440;KLF12;BRPF1;BAZ2A;PROX1;POU3F1;PRDM10;ZFX;NPAS1;SSH1;NHLH2;ZNF609;ZNF408;ZXDB;DVL1;MSC;CLOCK
111	PAK4	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0296849702738402	ESRRA;ZNF142;GMEB1;FOXH1;NRF1;TBX6;POU3F1;FOXP3;IKZF4;POU6F1;PHF8;IRF4;ZFP64;DPF3;ATF7;MAFK;RREB1;ZSCAN2
112	BUB1	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0296849702738402	RBPJL;ZNF550;ZFHX2;ZBTB43;NFATC1;TBX6;ZNF79;PRDM10;TBX19;RELA;GLI2;KLF6;SP1;IRF4;ZNF668;ZKSCAN5;CBLL1;ZNF212
113	CAMK2G	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0296849702738402	MBD3;CREBZF;ZBTB39;ZNF142;ZNF263;IRX5;SRF;ZBTB20;NRF1;TBX19;SSH1;ZNF507;ZNF536;BRD9;MAFK;LMX1B;PKNOX1;ZNF764
114	GPR61	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0296849702738402	ZNF133;BRPF1;UBR4;PAX3;PRDM13;PAX5;POU2F2;NPAS2;POU6F1;MECP2;ATF7;HIVEP3;MAFK;ZNF444;MET;E2F6;MNX1;TP63
115	KIT	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0296849702738402	MBD3;MLXIP;PBRM1;GMEB2;ZNF592;MLLT1;POU2F2;AFF3;NR2C2;ELK1;FOXP3;ZBTB40;YY1;THAP3;ZNF408;E2F1;MAFK;ZFP37
116	MKNK2	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0296849702738402	ZNF771;ZNF512B;BRPF1;SRCAP;XPA;UBR4;PBX2;NPAS2;ELK4;KAT5;ZNF318;MAFK;PKNOX1;CBLL1;MET;E2F6;MNX1;TP63
117	PTK2	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0296849702738402	ATF2;PBRM1;PRDM4;XPA;WIZ;BRCA1;CTCF;NRF1;NPAS2;PML;ZNF609;ZNF639;ZNF74;ZSCAN12;NFRKB;RREB1;MET;RBM10
118	ANO1	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	TFEB;PBX2;PRDM13;FOS;NRF1;IKZF2;AFF4;AFF1;POU6F1;IRF4;HSF2;DPF3;ZSCAN12;ZNF205;ZNF324;ZNF212;SOX5;ANAPC2
119	ARAF	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF142;SPI1;GMEB2;ZNF460;PRDM4;DOT1L;RFX3;RFX1;BRCA1;NRF1;POU6F1;GON4L;POLR2A;ATF7;ZKSCAN5;NFRKB;RREB1;ZNF574
120	CAMK1	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF771;RBPJL;ZBTB17;ZNF184;OVOL1;ZNF79;HIF1A;RUNX1;THAP3;SP1;SNAPC4;ERF;E4F1;ZNF654;TP63;HOXB6;ZNF267;ZNF696
121	CDKL4	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF484;DLX2;GMEB2;ONECUT1;ZBTB43;CTCF;ZNF35;AFF4;ARNTL2;NR2F6;RELB;ELK4;ZBTB6;SP2;ZFP64;RREB1;UNKL;ATF4
122	GPR115	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF460;SETDB1;DOT1L;HOXD13;ARID3A;NRF1;HOXD11;TBX19;ZNF7;RXRA;SIX5;HSF1;BRD9;CLOCK;ZNF576;ZNF202;MNX1;SLC2A4RG
123	NMUR2	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZSCAN5A;PBRM1;GMEB2;SETDB1;PAX5;NRF1;NR2C2;BACH2;NPAS2;NCOR2;ELF1;ZZZ3;MYC;UBTF;ZNF248;ADNP;RREB1;ZNF212
124	NPFFR2	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF440;ONECUT1;PAX3;BAZ2A;CTCF;ZNF35;ETV3;RLF;PML;GLI2;RELB;ZNF609;SP2;ZNF407;ZFP64;MAFK;SRY;ATF4
125	NTRK1	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	SPI1;PRDM9;PBX2;BAZ2A;CTCF;TBX6;ETV3;ELK1;PRDM10;PML;PHF8;ELK4;NCOR1;YY2;ZNF639;E2F1;ATF7;ZFP37
126	OXSR1	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF550;BAZ2A;OVOL1;PML;RUNX1;ELK4;NCOR2;ZNF609;LARP1;YY2;POLR2A;ZXDB;ZXDC;EP400;ZNF669;MAFK;ZNF710;RREB1
127	P2RY6	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF484;SPI1;GMEB2;BACH1;HIF1A;FOXP3;THAP1;NR2F6;ELK4;AR;CREB1;DPF2;REL;PLAGL2;MSC;RCOR1;ZNF696;ZSCAN2
128	RPS6KB1	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF484;ZNF384;ZNF142;PRDM9;EGR4;TSC22D2;RFX1;BRCA1;ZNF79;ETV3;ZFX;NPAS1;NR2F6;ELK4;MECP2;EWSR1;TLX1;E4F1
129	STK10	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	RBPJL;ZBTB39;ZFHX2;FOXJ2;NRF1;FOXN3;ZBTB5;POU6F1;PHF8;SIX5;POGZ;ZKSCAN3;DPF3;ZNF668;ZNF710;PKNOX1;MSC;ZFP37
130	TRIB3	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF440;ZBTB39;ZNF550;TSC22D2;ONECUT1;ASH1L;ZNF3;IKZF2;GLI1;NCOR2;MNT;ZNF408;ZNF507;ZFP64;ZNF654;ZNF500;RREB1;ZBED4
131	TYRO3	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	PBRM1;POU2F1;PBX2;PRDM13;ZNF3;IKZF2;AFF4;AFF1;POU6F1;AR;LARP1;IRF4;E2F1;DPF3;ZNF426;ZNF324;ZNF202;ZNF212
132	AKT2	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZBTB39;ZNF384;ZNF142;GMEB1;GMEB2;BRPF1;DOT1L;PBX2;PAX3;CTCF;NRF1;ZBTB3;MTA1;ZKSCAN5;PKNOX1;ZNF576;E2F6;ZNF267
133	CAMK1	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF440;ZBTB39;ZNF142;PBRM1;GMEB2;BRPF1;UBR4;RFX3;PBX2;HELZ;HOXD11;ZBTB3;MNT;GON4L;MTA1;ZNF576;E2F6;ZNF267
134	CDK10	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF771;ZNF440;ZBTB39;GMEB2;BRPF1;UBR4;PBX2;PRDM13;ZBTB3;FOSL2;GON4L;MTA1;HOXC4;ZNF688;ZNF576;E2F6;ZNF267;ZNF343
135	EPHA3	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF551;ZNF484;ZNF142;GMEB2;PRDM9;MAX;MYNN;RFX3;ZNF8;CHD1;RNF2;RUNX1;LARP1;CREB1;DDIT3;ZNF304;E2F3;ZFP37
136	EPHB2	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	MBD3;ZNF484;PBX2;SOX12;ASH1L;ZNF3;TBX6;ZBTB5;ELK4;ZNF507;TBX21;SNAPC4;DVL2;E2F1;PLAGL2;WHSC1;ZNF654;MET
137	FLT3	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	MBD3;ZNF771;RBPJL;SRF;MGA;FOXJ3;ZBTB32;PAX3;HOXC13;POU3F1;NPAS2;POU6F1;SSH1;HOXB9;ZBTB6;NCOR1;MTA1;HIVEP2
138	FZD8	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	CIZ1;UBR4;BAZ2A;ZNF12;CTCF;HOXC13;POU3F1;ELK1;NR2F6;MTA1;POLR2A;ZNF639;ZNF318;E2F1;DPF3;ZSCAN12;PKNOX1;ZFP37
139	GPR123	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF592;ZBTB24;SRF;CEBPG;TFEB;IKZF2;NR2C2;PML;THAP1;ZBTB6;CREB1;ZNF318;ZKSCAN5;HIVEP2;ZNF202;ZFP37;CCDC71;ZNF212
140	NR2F1	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF287;ZNF484;ZNF550;ZNF142;ZNF460;PRDM9;SRCAP;IKZF2;ETV3;PML;POU6F1;GLI2;ZNF507;ZFP64;ATF7;E2F4;ZNF236;TP63
141	NR2F6	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF287;ZNF550;ZSCAN5A;ZNF571;KLF12;RFX3;ZNF10;ZNF79;CHD2;ETV3;TBX19;NR2F6;ZNF507;NHLH1;ZFP64;ZKSCAN3;ZNF236;ZNF696
142	RARG	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	MBD3;ZNF484;ASH1L;ZNF3;TBX6;HIF1A;ESR2;ELK4;ZNF280B;TBX21;SNAPC4;DVL2;UBTF;HOXC4;ATF7;WHSC1;ZNF654;ZNF696
143	RIOK2	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF484;SMAD4;PRDM9;RFX3;PRDM13;HOXD13;TBX6;ETV3;FOXP3;POU6F1;HOXB9;TLX1;ZFP64;E2F1;ZSCAN12;TUT1;ZFP37;MNX1
144	TGFBR1	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF384;SRCAP;ONECUT1;PAX3;NRF1;ETV3;FOXP3;PML;NR2F6;POU6F1;ARNTL;ELK4;THAP3;MYC;ZFP64;DVL3;ZNF324;TAF1
145	TGFBR2	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF440;ZBTB39;ZBTB17;GMEB1;PBRM1;GMEB2;BRPF1;RFX3;PBX2;BAZ2A;FOXP3;ZBTB3;THAP3;MTA1;ZFP64;ZNF688;LMX1B;ZNF267
146	TRPM2	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	RBPJL;PBRM1;ZFHX3;ZFHX2;ZNF282;TIPARP;NFYC;XPA;UBR4;PAX3;IKZF4;NFKB1;POU6F1;CREB1;ELF2;IRF4;ZFP64;DPF2
147	YES1	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZBTB39;ZNF142;GMEB1;GMEB2;SRF;RFX3;PBX2;IKZF2;HOXD11;ZNF79;NR2F6;CREB1;MTA1;ZNF639;E2F1;MAFK;E2F6;ZNF267
148	CDK1	knockdown 96h PC3 	18/300	0.00124637773103665	0.0296849702738402	SMAD4;ZNF460;PRDM9;ZBTB48;RFX3;PAX3;ZNF3;TBX6;POU3F1;AFF3;ETV3;ESR2;ELK4;POLR2A;SIX5;E2F1;ZNF236;ZNF764
149	FGFR2	knockdown 96h PC3 	18/300	0.00124637773103665	0.0296849702738402	ZNF142;PBRM1;KLF12;PAX3;ZNF76;NRF1;TBX6;ELK4;ZNF639;TLX1;E2F1;ZNF668;HIVEP3;E2F4;PKNOX1;ZNF236;ZC3H13;UNKL
150	MAP3K4	knockdown 96h PC3 	18/300	0.00124637773103665	0.0296849702738402	ZNF550;ZNF142;HOXC13;NRF1;ZBTB11;ZNF79;ZFX;IKZF4;ELK4;SP2;ZNF639;SP4;ZSCAN12;PLAGL2;ZNF668;MAFK;PKNOX1;CBLL1
151	NR2C1	knockdown 96h PC3 	18/300	0.00124637773103665	0.0296849702738402	ZSCAN5A;KLF12;POU2F1;ZNF250;RFX3;NRF1;ZNF79;IKZF3;GPATCH8;GLI2;PHF8;THAP3;ZNF529;REL;ZKSCAN4;ZNF236;ZNF324;ZFP37
152	PDGFRA	knockdown 96h PC3 	18/300	0.00124637773103665	0.0296849702738402	RBPJL;ZNF550;ZNF141;PRDM4;CHD9;TSC22D2;ONECUT1;HOXC13;TBX6;FOXP3;ZNF529;ZNF639;ZFP64;ZSCAN12;ZNF304;SRY;PKNOX1;ZNF134
153	PPARG	knockdown 96h PC3 	18/300	0.00124637773103665	0.0296849702738402	ZNF771;RBPJL;ZBTB39;ZNF142;ZNF250;PAX3;TRMT1;NRF1;ZNF35;POU3F1;IKZF4;NR2F6;EWSR1;ZNF639;MYC;ZSCAN12;WHSC1;ZNF236
154	CDK9	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	ZBTB39;ZNF142;ZNF184;MYNN;PBX2;PAX3;BRCA1;NR2C1;AFF1;NR2F6;ELF2;RFX7;NKRF;ZKSCAN4;ZFP37;GABPA;RBM6
155	FZD2	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	CREBZF;ZNF384;ZNF142;JUND;MAX;ZBTB5;IKZF4;ZNF609;ELF1;TBX21;SNAPC4;ZKSCAN3;ADNP2;HIVEP3;GABPA;ATF4;TAF1
156	GABBR2	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	ZNF384;KLF12;JUND;FOXJ2;PRDM2;ZBTB5;NR2C1;PHF21A;ZNF609;ELF1;TBX21;ZKSCAN3;ADNP2;ZSCAN12;ZNF532;GABPA;ATF4
157	GPR31	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	KLF12;ZFHX2;SRF;MINK1;BAZ2A;TBX6;FOXP3;TBX19;IKZF4;NR2F6;POU6F1;MECP2;NHLH1;TLX1;LMX1B;RREB1;TAF1
158	JAK3	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	GMEB1;PRDM9;SETDB1;PBX2;BAZ2A;RFX1;AFF3;FOXP3;PML;POU6F1;GLI2;ZNF507;ZNF280B;DPF3;RREB1;RBM10;TAF1
159	MARK4	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	GMEB1;POU2F1;PAX3;ZNF76;TCF20;TBX6;ZBTB5;ZNF35;HIF1A;TERF2;PHF8;YY1;SP2;ZNF639;HIVEP1;RREB1;ZNF576
160	NR1H2	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	ZNF287;CREBZF;ZNF460;POU2F1;TSC22D2;ZNF3;IKZF2;ZBTB5;GTF2F1;PRDM10;TBX19;GON4L;ZNF74;ZNF668;ATF7;RREB1;ZNF202
161	STK17A	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	TSC22D2;ONECUT1;FOXJ3;PBX2;BAZ2A;HELZ;FOXP3;POU6F1;GLI2;MECP2;YY1;SP2;POLR2A;ZXDB;ZNF710;ZNF696;ZSCAN2
162	TBXA2R	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	GCM1;SETDB1;FOXH1;ONECUT1;TFEB;ARNT;HOXC13;ZNF79;ELK1;TBX19;POU6F1;NCOR2;ZNF280B;SP4;EP400;ZNF710;NFRKB
163	CDK9	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	ZNF484;ZBTB24;MYNN;ZBTB20;NRF1;POU3F1;AFF1;IKZF5;THAP1;POU6F1;THAP4;YY2;POLR2A;DPF3;ADNP2;ZSCAN12;SLC2A4RG
164	EPHA2	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	ZBTB17;SETDB1;FOXJ2;WIZ;BAZ2A;TCF20;HOXC13;OVOL1;RUNX1;POU6F1;NCOR2;MYC;ZFP64;DVL2;PKNOX1;ZNF354A;RREB1
165	GPR160	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	PRDM8;ZBTB24;MYNN;BAZ2A;NFATC1;POU3F1;RLF;THAP1;POU6F1;YY1;YY2;DPF3;ADNP2;ZSCAN12;ZNF646;NFRKB;SLC2A4RG
166	MAP2K4	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	MYNN;ZBTB20;BAZ2A;NFATC1;BRCA1;NRF1;AFF1;THAP1;POU6F1;THAP4;YY2;MYC;DPF3;ADNP2;ZNF646;MET;SLC2A4RG
167	RPS6KA5	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	ZNF177;ZNF484;ZNF142;TIPARP;ARNT;GLI1;RLF;IKZF4;NR2F6;POU6F1;ZFP36L1;ZNF606;ID1;BHLHE40;E2F1;ZNF557;GABPA
168	RXRG	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	PRDM8;ZNF484;ZBTB24;MYNN;BAZ2A;NRF1;POU3F1;AFF1;THAP1;POU6F1;THAP4;YY2;POLR2A;DPF3;ADNP2;ZNF646;SLC2A4RG
169	SIK1	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	EGR4;NFYC;MYNN;ZNF76;ARNT;BRCA1;TBX6;ZBTB5;ZNF35;ZNF79;PHF8;ZNF7;ZFP64;ZKSCAN3;PKNOX1;NFRKB;ZNF200
170	TRPM5	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	ZNF142;ARNT;GLI1;GTF2F1;RLF;IKZF4;POU6F1;ZFP36L1;ELF2;ZNF606;ID1;BHLHE40;E2F1;PLAGL2;ZNF557;CBLL1;ZNF532
171	CDK7	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	ZBTB39;ZNF384;GMEB1;PBRM1;KLF12;SETDB1;PRDM4;ARNT;PRDM13;NRF1;TBX6;POU2F2;EWSR1;ZNF639;HSF2;ZNF710;PKNOX1
172	EPHA2	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	ZNF384;PBRM1;SETDB1;ONECUT1;FOXJ2;WIZ;TCF20;HOXC13;TBX6;POU2F2;RUNX1;NCOR2;EWSR1;ZSCAN12;HIVEP3;LMX1B;E2F4
173	FGFR2	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	PBRM1;KLF12;CIZ1;SRF;TSC22D2;UBR4;BAZ2A;ZNF35;NPAS1;NR2F6;POU6F1;ZFP36L1;YY1;ZNF639;ADNP2;MTA2;CBLL1
174	GPR137	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	NCOA1;ESRRA;PRDM4;SRF;CXXC1;WIZ;TRMT1;ZFX;RNF2;SNAPC4;EP400;DPF3;ZNF426;ATF7;ZNF324;CCDC71;ZNF696
175	GPR31	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	KLF12;ONECUT1;UBR4;BAZ2A;TBX19;RNF2;POU6F1;ELK4;SP1;ZNF639;ZNF280B;ZNF506;ZNF669;E2F1;LMX1B;PKNOX1;CBLL1
176	GPR61	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	ZNF264;JUN;TSC22D2;FOXJ2;BAZ2A;PRDM2;NRF1;GLI1;ZNF8;BACH1;FOXP3;NR2C1;POU6F1;KLF6;ZNF606;EWSR1;ZNF778
177	GPRC5A	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	GMEB1;KLF12;ONECUT1;RFX3;BAZ2A;TRMT1;TBX6;TERF2;NPAS1;IKZF4;ZNF609;SP2;ZNF639;ZSCAN12;MAFK;RREB1;ZSCAN2
178	HCN3	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	GMEB1;PPP1R10;PBX2;PRDM13;HOXC13;ASH1L;TBX6;ZBTB5;GLI1;ZNF79;POU3F1;GATAD2A;ZNF609;NHLH1;REL;ZNF205;ZNF532
179	KIT	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	MBD3;ZNF551;ZNF771;DLX2;SRCAP;SRF;HELZ;ARID3A;TBX6;HIC2;RXRA;DVL2;PLAGL2;PKNOX1;RREB1;ZNF576;ZNF696
180	MAP3K1	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	JUND;PBX2;HOXC13;ASH1L;ZBTB5;GLI1;POU3F1;GATAD2A;ZNF609;NCOR1;GON4L;NHLH1;ZKSCAN3;DPF3;ZNF668;ZNF532;ZNF343
181	NR1D2	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	ZNF142;PBRM1;ONECUT1;ARNT;TBX6;BACH1;NPAS1;AFF4;IKZF4;RUNX1;PHF8;ZNF639;HIVEP3;MAFK;ZNF248;LMX1B;ZSCAN2
182	NR1H3	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	MBD3;MINK1;WIZ;BAZ2A;NR2F6;POU6F1;THAP3;SIX5;HSF2;ZNF506;DVL1;HIVEP1;UBTF;ZNF646;ZNF205;ZNF688;MNX1
183	OXSR1	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	ZNF287;ZNF550;SRCAP;SRF;TCF20;IKZF2;OVOL1;POU2F2;IKZF4;RELA;RUNX1;YY2;SP2;ZNF408;ZNF507;DPF3;MAFK
184	RPS6KA3	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	ESRRA;ARNT2;ONECUT1;ZNF76;BAZ2A;ARID3A;IKZF2;ZNF79;FOXP3;IKZF4;ESR2;POU6F1;RELB;ZBTB6;ZNF639;RREB1;ZNF696
